"MachineGuid","Cleared","DateTime","Disqualified","Grade","Guid","Held","LetGo","MissedHold","LifeRemainingSeconds","MachineGuid","MaxCombo","Modifiers","Pad","PercentDP","PlayerGuid","ProductID","Air","Chaos","Fakes","Freeze","Hands","Holds","Jumps","Lifts","Mines","Notes","Rolls","Stream","TapsAndHolds","Voltage","Score","StageGuid","SurviveSeconds","AvoidMine","CheckpointHit","CheckpointMiss","HitMine","Miss","W1","W2","W3","W4","W5","Dir","Title","Difficulty","Level","StepsType","_id","_index","_score","_type"
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"1152932c-841f-46a4-a73c-80e18e187391",0,0,0,"0.000000",1dda8a3547c7dc6c,45,"1.5x, Overhead",33,"0.059100",3694d7d8e4a00efb,1,"0.023256","0.059140",0,"0.000000",0,0,3,0,0,"100.000000",0,"0.053109",98,"0.046378",77350,"0b5a890f-d51c-4607-a2e7-960183580a71","25.784641",0,0,0,0,9,16,23,38,20,6,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Challenge,15,"dance-single",ZTGGQWsBSsSJMY2Inxcy,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier05,"57b3fa2c-09ba-40d6-a330-42807c30f1cb",4,0,0,"0.000000",1dda8a3547c7dc6c,222,"2.25x, Overhead",33,"0.635000",3694d7d8e4a00efb,1,"0.608696","0.635021",0,"1.000000",0,4,20,0,0,"473.000000",0,"0.630832",452,"0.484645",761280,"e7ba1b15-c150-4158-a25e-119ba85c9ff2","117.673523",0,0,0,0,8,175,123,120,33,11,"Songs/16 DDR A/Grip & Break down !!/","Grip & Break down !!",Hard,12,"dance-single",hDGGQWsBSsSJMY2IoBc6,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier03,"c0934482-961f-4c37-ad95-a3128710ca8b",18,0,0,"0.000000",1dda8a3547c7dc6c,287,"2x, Overhead",33,"0.800000",3694d7d8e4a00efb,1,"0.896552","0.800000",0,"1.000000",0,18,29,0,0,"316.000000",0,"0.851266",287,"1.000000",926490,"af6d3390-f060-44e5-a9b0-9da156893110","110.413368",0,0,0,0,0,148,96,42,1,0,"Songs/16 DDR A/Koishigure/","恋時雨",Medium,9,"dance-single",0zGGQWsBSsSJMY2IrRgL,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"803f3c99-83b8-4cc4-af5f-b58cc128bb17",59,0,4,"0.000000",1dda8a3547c7dc6c,88,"2x, Overhead",33,"0.600900",3694d7d8e4a00efb,1,"0.500000","0.600901",0,"0.936508",0,59,26,0,0,"646.000000",0,"0.570213",618,"0.139939",715410,"724cb92f-1828-4b4c-ad3e-7dd3b63d3de4","134.131180",0,0,0,0,37,212,173,178,55,22,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single",czGGQWsBSsSJMY2Inxel,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier05,"96a8cb5b-bfc4-4b69-a542-209896789efe",7,0,0,"0.000000",1dda8a3547c7dc6c,78,"2.25x, Overhead",33,"0.654800",3694d7d8e4a00efb,1,"0.666667","0.654859",0,"1.000000",0,7,24,0,0,"369.000000",0,"0.669271",345,"0.195672",782870,"36c07e8d-c267-479f-aa27-c2274eda4281","94.812912",0,0,0,0,6,138,99,88,20,9,"Songs/16 DDR A/Kunshi ayauku mo chikou yore/","君氏危うくも近うよれ",Hard,12,"dance-single",gjGGQWsBSsSJMY2IoBcm,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"bea6a4a8-51e8-4189-ae9a-b7e8a2742176",6,0,0,"0.000000",1dda8a3547c7dc6c,91,"1.5x, Overhead",33,"0.212800",3694d7d8e4a00efb,1,"0.162791","0.212814",0,"0.400000",0,6,15,0,0,"289.000000",0,"0.199482",276,"0.106287",260530,"2e35aba6-88e7-44d6-a6bc-d0fde55d27dd","58.881218",0,0,0,0,15,79,63,95,35,10,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Challenge,15,"dance-single",DjGGQWsBSsSJMY2Irxmf,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier05,"bc75d39b-3593-4526-a05d-6035b007b55c",15,0,0,"0.000000",1dda8a3547c7dc6c,107,"2.25x, Overhead",33,"0.635900",3694d7d8e4a00efb,1,"0.625000","0.635916",0,"1.000000",0,15,24,0,0,"529.000000",0,"0.627949",505,"0.208931",764700,"be7e9254-1654-4087-ab45-4ccd9b3ccf40","118.673477",0,0,0,0,15,187,145,138,35,7,"Songs/16 DDR A/Role-playing game/","ロールプレイングゲーム",Hard,14,"dance-single",5DGGQWsBSsSJMY2IrRiK,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier05,"66d8f2be-e295-4f60-a9e3-daf59af4e6f6",25,0,0,"0.000000",1dda8a3547c7dc6c,87,"2.25x, Overhead",33,"0.634900",3694d7d8e4a00efb,1,"0.400000","0.634954",0,"1.000000",0,25,10,0,0,"433.000000",0,"0.617904",424,"0.227000",755610,"cd0b2ab6-bda6-4c62-a78a-dbd1a552ffdf","107.455467",0,0,0,0,16,159,117,115,32,9,"Songs/16 DDR A/Dadadadadadadadadada/","打打打打打打打打打打",Hard,13,"dance-single",PDGGQWsBSsSJMY2InRe8,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier05,"84004d16-7f98-4fa0-a2d4-d2e15befdecf",2,0,0,"0.000000",1dda8a3547c7dc6c,73,"2.25x, Overhead",33,"0.610600",3694d7d8e4a00efb,1,"0.421053","0.610667",0,"1.000000",0,2,19,0,0,"375.000000",0,"0.594388",356,"0.211572",739310,"a92e5a23-f363-4917-ac65-ccfc99698256","99.615288",0,0,0,0,12,129,92,110,25,5,"Songs/16 DDR A/bass 2 bass/","bass 2 bass",Hard,12,"dance-single",QzGGQWsBSsSJMY2InhcC,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"ee67ecf9-0d5a-40c7-aac9-1006fe1aa066",0,0,0,"0.000000",1dda8a3547c7dc6c,90,"2.25x, Overhead",33,"0.473700",3694d7d8e4a00efb,1,"0.368421","0.473778",0,"0.000000",0,0,12,0,0,"280.000000",0,"0.489796",268,"0.255921",569260,"7e89337d-c9a6-4205-ae15-0166e0ead61b","80.774376",0,0,0,0,16,106,77,64,19,7,"Songs/16 DDR A/bass 2 bass/","bass 2 bass",Hard,12,"dance-single",dzGGQWsBSsSJMY2InxfP,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"77251589-19d5-4d2d-a99f-b9b72440a222",6,0,0,"0.000000",1dda8a3547c7dc6c,125,"1.5x, Overhead",33,"0.345900",3694d7d8e4a00efb,1,"0.441176","0.345955",0,"0.315789",0,6,23,0,0,"353.000000",0,"0.357383",330,"0.200800",422440,"bf6cdd31-7c34-4ad4-aad1-293107f1e423","84.817657",0,0,0,0,15,104,90,93,42,11,"Songs/16 DDR A/Be a Hero!/","Be a Hero!",Medium,13,"dance-single",gzGGQWsBSsSJMY2IoBc2,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"d97be091-1b5a-4fe5-ae75-58963a34ba94",25,0,0,"0.000000",1dda8a3547c7dc6c,94,"2x, Overhead",33,"0.257600",3694d7d8e4a00efb,1,"0.107143","0.257658",0,"0.396825",0,25,14,0,0,"287.000000",0,"0.249645",274,"0.122531",309920,"5e290db5-ac38-451c-a46f-9121f098ce5f","63.500683",0,0,0,0,13,86,82,75,29,11,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single","lTGGQWsBSsSJMY2Iqhi_",stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"8f73f665-60a2-439e-a235-6e29b13add9a",24,0,1,"0.000000",1dda8a3547c7dc6c,79,"2.25x, Overhead",33,"0.240000",3694d7d8e4a00efb,1,"0.142857","0.240090",0,"0.380952",0,24,15,0,0,"278.000000",0,"0.224113",263,"0.093773",289660,"dcc4b941-5f6d-478b-a2f5-aa510470dc44","61.681534",0,0,0,0,15,78,71,85,28,9,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single",njGGQWsBSsSJMY2Iqxgr,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier04,"89b66afd-655a-46ef-aedb-2f837f0a8bbb",30,0,0,"0.000000",1dda8a3547c7dc6c,140,"2.25x, Overhead",33,"0.734200",3694d7d8e4a00efb,1,"0.909091","0.734211",0,"1.000000",0,30,10,0,0,"355.000000",0,"0.764543",344,"0.413466",861380,"f61f6797-568f-4d0a-ab1d-e080ea9df522","107.793900",0,0,0,0,5,151,116,62,15,1,"Songs/16 DDR A/Yi-er fanclub/","いーあるふぁんくらぶ",Hard,12,"dance-single",vDGGQWsBSsSJMY2IrBg3,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"0881980f-dd08-4ee9-ad7c-b0b172f28e4d",1,0,0,"0.000000",1dda8a3547c7dc6c,54,"2x, Overhead",33,"0.197000",3694d7d8e4a00efb,1,"0.075000","0.197068",0,"0.090909",0,1,8,0,0,"210.000000",0,"0.186625",202,"0.076122",239900,"fa3ae509-5829-4612-acd9-45cf1c733b16","44.302948",0,0,0,0,16,67,48,66,20,4,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Hard,15,"dance-single",wjGGQWsBSsSJMY2IrBh6,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"72490c40-8626-4596-a0d3-beac8bf258af",1,0,0,"0.000000",1dda8a3547c7dc6c,40,"1.75x, Overhead",33,"0.108600",3694d7d8e4a00efb,1,"0.000000","0.108638",0,"0.083333",0,1,1,0,0,"128.000000",0,"0.094787",128,"0.059294",134390,"be2cec3a-7a1b-417e-ae9d-3a996d142a99","37.343178",0,0,0,0,12,35,25,50,17,4,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Hard,15,"dance-single",xjGGQWsBSsSJMY2IrBib,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"99986bb4-c6f4-4c27-ab8e-1a986aa6d9f5",0,0,0,"0.000000",1dda8a3547c7dc6c,21,"1.75x, Overhead",33,"0.130200",3694d7d8e4a00efb,1,"0.100000","0.130293",0,"0.000000",0,0,4,0,0,"145.000000",0,"0.121306",141,"0.026801",161220,"f0ecb4bb-bb57-4c5a-a063-b234a84de6dc","34.102760",0,0,0,0,11,41,34,49,16,6,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Hard,15,"dance-single",yzGGQWsBSsSJMY2IrBjI,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier04,"cb059c03-c28c-4cab-ad7a-97363298c006",7,0,0,"0.000000",1dda8a3547c7dc6c,185,"2.25x, Overhead",33,"0.696100",3694d7d8e4a00efb,1,"0.687500","0.696118",0,"1.000000",0,7,48,0,0,"532.000000",0,"0.710575",484,"0.399106",826740,"9a220f89-b131-47d6-adb9-e994accc72d6","132.792236",0,0,0,0,4,207,140,118,19,3,"Songs/16 DDR A/Shiawase ni nareru kakushi command ga arurashii/","幸せになれる隠しコマンドがあるらしい",Hard,13,"dance-single","_TGGQWsBSsSJMY2Irhjy",stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"b2d189a0-5c64-4d85-a47f-edcdd090e28a",0,0,0,"0.000000",1dda8a3547c7dc6c,43,"2.25x, Overhead",33,"0.052600",3694d7d8e4a00efb,1,"0.085714","0.052686",0,"0.000000",0,0,4,0,0,"74.000000",0,"0.050536",71,"0.073391",66130,"d9e9d9ea-d1be-4efe-a921-4208f44410d7","26.626068",0,0,0,0,7,16,15,23,15,5,"Songs/16 DDR A/Dadadadadadadadadada/","打打打打打打打打打打",Challenge,16,"dance-single",ODGGQWsBSsSJMY2InReX,stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"552f9fc0-13e5-44fe-a7f8-a21199c80ca1",62,0,1,"0.000000",1dda8a3547c7dc6c,166,"2x, Overhead",33,"0.563900",3694d7d8e4a00efb,1,"0.321429","0.563964",0,"0.984127",0,62,25,0,0,"600.000000",0,"0.519149",577,"0.236113",665100,"addcf955-5f0a-4260-aef7-f487b86f6f53","126.795547",0,0,0,0,28,201,149,165,59,19,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single","TzGGQWsBSsSJMY2Inhd_",stepmania,,result
1dda8a3547c7dc6c,false,"June 9th 2019, 00:00:00.000",0,Failed,"6558662c-9832-42e4-aa35-9bdd8e4591b4",53,0,0,"0.000000",1dda8a3547c7dc6c,132,"2.25x, Overhead",33,"0.490500",3694d7d8e4a00efb,1,"0.464286","0.490541",0,"0.841270",0,53,23,0,0,"512.000000",0,"0.472340",486,"0.196179",579730,"c2ee673e-6629-4d90-abb2-3769727c97ab","111.435730",0,0,0,0,25,174,138,132,41,18,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single",bTGGQWsBSsSJMY2Inxd4,stepmania,,result
1dda8a3547c7dc6c,true,"June 9th 2019, 00:00:00.000",0,Tier05,"2de2754b-c976-44e2-a2ab-f75c8c6e4390",12,0,0,"0.000000",1dda8a3547c7dc6c,185,"1.5x, Overhead",33,"0.651300",3694d7d8e4a00efb,1,"0.531250","0.651376",0,"1.000000",0,12,32,0,0,"558.000000",0,"0.653097",527,"0.306582",786940,"8b07c95e-4579-4bbf-aab2-f2effdf1ce6e","140.487015",0,0,0,0,4,192,156,141,37,3,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Hard,13,"dance-single",eDGGQWsBSsSJMY2InxfU,stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier05,"05c8b7c4-707a-4b2c-a33a-bfbe225823a4",9,1,2,"0.000000",1dda8a3547c7dc6c,194,"1.5x, Overhead",33,"0.624400",3694d7d8e4a00efb,1,"0.500000","0.624465",0,"0.750000",0,9,30,0,0,"545.000000",0,"0.630089",514,"0.381433",762090,"388bd3c4-915d-4e59-ad38-f7fbfe21f5ae","140.508713",0,0,0,0,12,178,155,150,30,8,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Hard,13,"dance-single",tjGGQWsBSsSJMY2IixX3,stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier05,"fa37a65c-aa52-4908-a637-53237c74d82e",20,0,0,"0.000000",1dda8a3547c7dc6c,60,"2.25x, Overhead",33,"0.596600",3694d7d8e4a00efb,1,"0.514286","0.596633",0,"1.000000",0,20,66,0,0,"513.000000",0,"0.565138",446,"0.118719",708720,"c6ae53db-aeb0-4b63-a655-6ababdc03430","122.793983",0,0,0,0,27,162,101,138,42,5,"Songs/16 DDR A/Buraikku jikorizer/","無頼ック自己ライザー",Hard,13,"dance-single",vzGGQWsBSsSJMY2IjBVO,stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier05,"f6e2ebf5-3512-41aa-a622-2c34f25e1644",5,0,0,"0.000000",1dda8a3547c7dc6c,102,"1.75x, Overhead",33,"0.628700",3694d7d8e4a00efb,1,"0.707317","0.628770",0,"1.000000",0,5,39,0,0,"443.000000",0,"0.657388",404,"0.246244",753150,"c0c1a16f-f58c-41d6-ab63-5553cf198c78","110.195290",0,0,0,0,13,157,120,87,39,10,"Songs/16 DDR A/Ama no jyaku/","天ノ弱",Hard,13,"dance-single",yDGGQWsBSsSJMY2IjBWd,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"ce6e039f-909b-4707-abff-f1e215c0eab5",1,0,0,"0.000000",1dda8a3547c7dc6c,48,"2x, Overhead",33,"0.193800",3694d7d8e4a00efb,1,"0.075000","0.193811",0,"0.090909",0,1,9,0,0,"204.000000",0,"0.183515",196,"0.066547",235090,"d3514d9f-d2b1-4929-aaad-390ba37fb027","43.824287",0,0,0,0,14,66,49,58,22,7,"Songs/16 DDR A/Night of Knights/","ナイト・オブ・ナイツ",Hard,15,"dance-single",yTGGQWsBSsSJMY2IjBWu,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"bf50b874-e39f-400f-aed1-140780e36d33",5,0,0,"0.000000",1dda8a3547c7dc6c,55,"1.75x, Overhead",33,"0.183200",3694d7d8e4a00efb,1,"0.146341","0.183278",0,"0.454545",0,5,8,0,0,"188.000000",0,"0.166139",180,"0.114487",225640,"f36a9140-118c-4b86-a0d0-e2d2f5a62a50","44.442963",0,0,0,0,15,53,47,63,17,5,"Songs/16 DDR A/Schrodinger no neko/","シュレーディンガーの猫",Hard,15,"dance-single",tzGGQWsBSsSJMY2IixX4,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"ce250042-44bf-4243-a14e-c369c8a50cdd",0,0,0,"0.000000",1dda8a3547c7dc6c,20,"1.5x, Overhead",33,"0.087300",3694d7d8e4a00efb,1,"0.093023","0.087366",0,"0.000000",0,0,5,0,0,"112.000000",0,"0.085492",106,"0.021157",103630,"3b368efb-355f-46e8-a640-f9e7727d8174","27.485245",0,0,0,0,9,40,21,33,10,7,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Challenge,15,"dance-single",wzGGQWsBSsSJMY2IjBV4,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"8506144d-2d4c-4deb-ac65-99666c9a8527",8,0,0,"0.000000",1dda8a3547c7dc6c,97,"1.5x, Overhead",33,"0.324300",3694d7d8e4a00efb,1,"0.302326","0.324373",0,"0.533333",0,8,24,0,0,"396.000000",0,"0.343264",373,"0.139592",394470,"d7345ce4-81ec-4ab4-a264-ca47090d1862","80.176697",0,0,0,0,21,126,118,86,43,15,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Challenge,15,"dance-single",ljGGQWsBSsSJMY2IlhZF,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"80bea69d-38f6-43e2-aa12-d5171f5c6593",2,0,0,"0.000000",1dda8a3547c7dc6c,56,"1.5x, Overhead",33,"0.132500",3694d7d8e4a00efb,1,"0.058824","0.132522",0,"0.166667",0,2,1,0,0,"104.000000",0,"0.130522",103,"0.176828",166650,"1f2df1fd-8b17-4fce-a7bf-eae126955bdc","38.682732",0,0,0,0,10,29,34,35,3,5,"Songs/16 DDR A/Prey/",Prey,Medium,15,"dance-single",pzGGQWsBSsSJMY2Ilhba,stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier05,"a3efa235-1d55-40fb-a277-58da42ba521e",16,3,0,"0.000000",1dda8a3547c7dc6c,194,"1.75x, Overhead",33,"0.618000",3694d7d8e4a00efb,1,"0.500000","0.618067",0,"0.842105",0,16,18,0,0,"598.000000",0,"0.595238",581,"0.293565",739230,"e2c1fad8-4440-4dec-af1a-0d03c6d847a1","147.792755",0,0,0,0,19,217,147,177,39,13,"Songs/16 DDR A/Rinnetensei/","輪廻転生",Hard,13,"dance-single",ujGGQWsBSsSJMY2ImBZH,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"46f50f18-49e0-4a0a-aa0e-93527d0282a9",0,0,0,"0.000000",1dda8a3547c7dc6c,48,"1.5x, Overhead",33,"0.063600",3694d7d8e4a00efb,1,"0.000000","0.063620",0,"0.000000",0,0,2,0,0,"91.000000",0,"0.058290",91,"0.049020",81420,"9166e139-6478-4e5e-a5d3-e862955a09f5","24.545551",0,0,0,0,8,20,25,33,12,7,"Songs/16 DDR A/Hatsune Miku no shoushitsu/","初音ミクの消失",Challenge,15,"dance-single",wjGGQWsBSsSJMY2ImBaY,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"94c13cec-dc71-4181-a84e-46f4b1cc9a22",52,0,1,"0.000000",1dda8a3547c7dc6c,83,"2.25x, Overhead",33,"0.427000",3694d7d8e4a00efb,1,"0.321429","0.427027",0,"0.825397",0,52,23,0,0,"503.000000",0,"0.365957",478,"0.134669",516650,"bffa2ed2-af59-4069-a6fd-8547a9e6031b","111.015350",0,0,0,0,24,127,117,177,55,24,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single",ojGGQWsBSsSJMY2ItRkD,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"409df479-ac20-4a7f-a5cb-c596c083d5f6",4,0,0,"0.000000",1dda8a3547c7dc6c,27,"2.25x, Overhead",33,"0.054500",3694d7d8e4a00efb,1,"0.000000","0.054505",0,"0.063492",0,4,0,0,0,"66.000000",0,"0.049645",66,"0.030677",66510,"211a0379-e7cf-4eaa-a0bf-0cd1ed36f701","20.824635",0,0,0,0,6,18,17,21,9,9,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single","1zGGQWsBSsSJMY2Itxk_",stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier05,"d3dc6588-66a6-4e9c-ac28-6e9cda7197fb",24,0,1,"0.000000",1dda8a3547c7dc6c,87,"2.25x, Overhead",33,"0.615900",3694d7d8e4a00efb,1,"0.300000","0.615927",0,"0.960000",0,24,10,0,0,"436.000000",0,"0.593886",426,"0.202850",739680,"00ffcf43-79b7-49be-aa39-ae443afe505c","107.495399",0,0,0,0,14,148,119,120,39,8,"Songs/16 DDR A/Dadadadadadadadadada/","打打打打打打打打打打",Hard,13,"dance-single",eDGGQWsBSsSJMY2IvRoM,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"df6841ca-54f9-4bec-aee4-38d1e2b02623",3,0,0,"0.000000",1dda8a3547c7dc6c,16,"2.25x, Overhead",33,"0.025500",3694d7d8e4a00efb,1,"0.000000","0.025547",0,"0.044776",0,3,0,0,3,"19.000000",0,"0.020446",19,"0.033654",31790,"75f2f08d-68ef-417a-ae92-00cbc1780210","13.245180",0,0,0,3,2,4,7,7,1,0,"Songs/16 DDR A/Ishtar/",Ishtar,Challenge,16,"dance-single",fDGGQWsBSsSJMY2IvRpu,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"eb178dc8-6f3d-4335-a4b9-81fdc959c2e0",1,0,0,"0.000000",1dda8a3547c7dc6c,67,"1.5x, Overhead",33,"0.109600",3694d7d8e4a00efb,1,"0.000000","0.109698",0,"0.083333",0,1,0,0,0,"118.000000",0,"0.097946",118,"0.099559",134440,"893846a9-fb87-4cd9-ad42-8307877e7fc5","36.402004",0,0,0,0,12,36,26,44,12,3,"Songs/16 DDR A/Houkago stride/","放課後ストライド",Hard,15,"dance-single",fjGGQWsBSsSJMY2IvRqR,stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier05,"0185a8e9-8e36-4f8c-acfe-e98da19f8577",6,0,0,"0.000000",1dda8a3547c7dc6c,134,"2.25x, Overhead",33,"0.646200",3694d7d8e4a00efb,1,"0.875000","0.646270",0,"1.000000",0,6,8,0,0,"554.000000",0,"0.668990",546,"0.290990",786200,"9eb26e88-b1a8-4278-a7f0-9b054bca24fb","127.991508",0,0,0,0,12,200,177,137,32,8,"Songs/16 DDR A/Kurokami midareshi shura to narite ~Rin edition~/","黒髪乱れし修羅となりて～凛edition～",Hard,14,"dance-single",0DGGQWsBSsSJMY2ItxkN,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"2bf00ed8-d5ce-4be4-a8fb-3437beb563f7",25,0,0,"0.000000",1dda8a3547c7dc6c,90,"2.25x, Overhead",33,"0.254900",3694d7d8e4a00efb,1,"0.142857","0.254955",0,"0.396825",0,25,14,0,0,"286.000000",0,"0.251064",270,"0.144747",303290,"7d8274d8-1dff-48e8-ad0f-6076b98c8341","63.200893",0,0,0,0,17,90,77,68,33,11,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single",2zGGQWsBSsSJMY2Itxli,stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier04,"ac9ca258-d2e5-4243-a6f4-52065b74bba2",12,0,0,"0.000000",1dda8a3547c7dc6c,146,"1.75x, Overhead",33,"0.756900",3694d7d8e4a00efb,1,"0.933333","0.756972",0,"1.000000",0,12,30,0,0,"268.000000",0,"0.788104",238,"0.623647",879350,"e5adff2c-accb-46b7-a0c9-09302f6cee19","94.113266",0,0,0,0,0,116,73,40,9,1,"Songs/16 DDR A/39/",39,Medium,8,"dance-single",YzGGQWsBSsSJMY2IvBpQ,stepmania,,result
1dda8a3547c7dc6c,true,"June 8th 2019, 00:00:00.000",0,Tier05,"48053ee8-125c-4c9c-a5a2-092b3b3b0640",19,0,0,"0.000000",1dda8a3547c7dc6c,166,"2.25x, Overhead",33,"0.648000",3694d7d8e4a00efb,1,"0.666667","0.648045",0,"1.000000",0,19,38,0,0,"371.000000",0,"0.653439",335,"0.459823",784360,"705277df-ec5e-4e84-a858-7f093be7d99c","108.792542",0,0,0,0,3,114,102,93,24,3,"Songs/16 DDR A/Himawari sunset/","向日葵サンセット",Hard,13,"dance-single",azGGQWsBSsSJMY2IvBqT,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"9804e98b-af3d-4ea2-a9e8-eda8da4900aa",5,0,0,"0.000000",1dda8a3547c7dc6c,59,"2x, Overhead",33,"0.252400",3694d7d8e4a00efb,1,"0.121951","0.252492",0,"0.454545",0,5,8,0,0,"259.000000",0,"0.238924",252,"0.122347",314900,"5ee168ee-81a7-40a5-a33f-b4a21cb6c1d6","59.160084",0,0,0,0,18,70,76,79,26,7,"Songs/16 DDR A/Schrodinger no neko/","シュレーディンガーの猫",Hard,15,"dance-single",dTGGQWsBSsSJMY2Isxlh,stepmania,,result
1dda8a3547c7dc6c,false,"June 8th 2019, 00:00:00.000",0,Failed,"0fd44226-a32c-46ef-ab58-2af443a32dff",19,1,1,"0.000000",1dda8a3547c7dc6c,79,"2.25x, Overhead",33,"0.207200",3694d7d8e4a00efb,1,"0.107143","0.207207",0,"0.301587",0,19,4,0,0,"215.000000",0,"0.188652",211,"0.093296",246720,"766384b9-0fc7-4b7f-a9fc-23415536afa4","50.083710",0,0,0,0,11,74,56,69,12,7,"Songs/16 DDR A/Lost one no goukoku/","ロストワンの号哭",Challenge,15,"dance-single",fjGGQWsBSsSJMY2IsxnA,stepmania,,result
